,lower,upper,bid,Imps,spend,clicks,CTR,eCPC,CPM
203,50,170,130,121723,6249.954,56,0.0004600609580769452,111.60632142857142,51.34571116387207
204,50,175,64,120589,6250.0,62,0.0005141430810438763,100.80645161290323,51.8289396213585
205,50,180,141,119019,6249.992,57,0.00047891513119753987,109.64898245614036,52.512556818659206
206,50,185,156,117725,6249.976,59,0.0005011679762157571,105.93179661016949,53.08962412401784
207,50,190,137,116465,6249.968,56,0.00048083115098956767,111.60657142857143,53.6639161979994
208,50,195,90,115309,6249.975,56,0.0004856515970132427,111.60669642857144,54.20197035790788
209,50,200,136,114112,6249.976,60,0.0005257992148065059,104.16626666666666,54.770541222658444
210,50,205,154,113090,6249.998,61,0.0005393934034839509,102.45898360655737,55.265699885047304
211,50,210,202,111977,6249.888,51,0.0004554506729060432,122.54682352941177,55.81403323896872
212,50,215,128,110944,6249.984,51,0.0004596913758292472,122.54870588235295,56.334583213152584
213,50,220,107,109888,6249.959,59,0.0005369103086779266,105.93150847457626,56.87571891380315
214,50,225,225,108851,6249.99,57,0.0005236515971373713,109.64894736842105,57.417846413905245
215,50,230,210,107756,6249.97,61,0.0005660937674004232,102.45852459016393,58.0011321875348
216,50,235,218,107217,6249.982,55,0.0005129783523135324,113.63603636363636,58.29282669725883
217,50,240,83,105963,6250.0,57,0.0005379236148466917,109.64912280701755,58.98285250511971
218,50,245,216,105274,6249.957,58,0.000550943252844957,107.75787931034483,59.368476546915666
219,50,250,163,104357,6249.999,64,0.0006132794158513564,97.656234375,59.890558371743154
220,50,255,228,103726,6249.984,62,0.0005977286312014345,100.8061935483871,60.2547480863043
221,50,260,130,102861,6249.98,57,0.0005541458861959344,109.64877192982455,60.76141589134852
222,50,265,76,102201,6249.988,58,0.0005675091241768671,107.75841379310346,61.15388303441258
223,50,270,86,101544,6249.973,57,0.0005613330181990073,109.64864912280702,61.5494071535492
224,50,275,263,100833,6249.82,54,0.0005355389604593734,115.7374074074074,61.98189084922595
